web-scraper-order,web-scraper-start-url,cfp_link,cfp_link-href,cfp_text
1624305878-60,http://www.wikicfp.com/cfp/call?conference=artificial%20intelligence&page=19,Workshop-II AI-HCI  2021,http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=132319&copyownerid=168911,"The purpose of this workshop is to bring together, for knowledge sharing, practitioners, researchers and scholars who work on designing AI-enabled interactive systems. The focus of the workshop will be to elaborate on the issues and challenges faced in the process of designing such systems and stimulate discussions on how they can be addressed.



Besides presentation of different use cases, the workshop will employ creative activities to facilitate participants’ knowledge exchange and creative thinking. Collectively, we will explore existing practices, and generate a research and development agenda for efforts in this field.



Prospective participants should submit a short description (800-1,000 words) of a use case, regarding the design of an AI-enabled interactive system. Following a peer review process, a decision will be communicated to authors. Authors of accepted proposals will present their use case during the Workshop."
1624305868-56,http://www.wikicfp.com/cfp/call?conference=artificial%20intelligence&page=19,"ICICA--Ei Compendex, Scopus 2021",http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=115495&copyownerid=13881,"Full name: 2021 10th International Conference on Intelligent Computing and Applications (ICICA 2021)--EI Compendex, Scopus

Abbreviation: ICICA 2021 



     *The 10th International Conference on Intelligent Computing and Applications*

                                   (ICICA 2021)

                     June 25-27, 2021     Melbourne, Australia





★History

ICICA 2021 will be the 10th annual conference of International Conference on Intelligent Computing and Applications. It was held in Hong Kong, Italy, Spain, The Netherlands. Since 2016 it has been held in Australia every year. It has become an important platform for researchers in intelligent computing and applications to communicate and make friends.





★News

The conference proceedings of ICICA 2020 has been included in ACM Digital Library and will be indexed by Ei Compendex and Scopus soon.	 





★Publication

Accepted papers of ICICA 2021 after proper registration and presentation will be published in the Conference Proceedings, which will be submitted for indexing by Ei Compendex, Scopus, etc.





★Topics

• Algorithms • Automated Software Engineering • Bioinformatics and Scientific Computing • Compilers and Interpreters • Computer Animation • Data Communications • Data Encryption • Database Systems • Expert Systems • Human Computer Interaction • Information Retrieval • Internet and Web Applications • Mobile Computing For more topics, please visit http://www.icica.org/cfp.html





★Submission Instructions

2. English is the official language.Paper should be prepared and presented in English. Full paper submission (8 pages at least) is required for Publication and Presentation.

3. Submission: http://confsys.iconf.org/submission/icica2021





★General Program

June 25, 2021  Registration & Materials Collection and Committee Conference

June 26, 2021  Opening Remark, Keynote Speeches, Oral Session and Poster Session

June 27, 2021  Oral Session and Poster Session, Melbourne City Tour (Optional)

   



★Contact us

Conference secretary: Miss Tracy Liu

Email: icica@iacsit.org  

Website: http://www.icica.org/index.html

Office Hour: 09:30--12:00, 14:00--18:00, Monday to Friday (GMT+8 Time Zone)"
1624306227-196,http://www.wikicfp.com/cfp/call?conference=artificial%20intelligence&page=12,"ESSE--Ei Compendex, Scopus 2021",http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=129700&copyownerid=13881,"★ESSE 2021★ - [Ei Compendex, Scopus]



Full name: 2021 2nd European Symposium on Software Engineering (ESSE 2021)--Scopus, Ei Compendex

Abbreviation: ESSE 2021

Nov. 6-8, 2021 | Larissa, Greece

More details, please visit: http://esse.org/



Co-sponsored by:

University of Thessaly, Greece

Universidad de Salamanca, Spain



*Proceedings

Accepted papers of ESSE2021 will be included in the conference proceedings with ISBN, which will be index by Ei Compendex, Scopus etc. 



*History

Proceedings of ESSE 2020 included in ACM (ISBN: 978-1-4503-7762-1), indexed by EI Compendex and Scopus.



*Submission 

Submission system: http://confsys.iconf.org/submission/esse2021



*Call for Papers    http://esse.org/cfp.html

-Included but not limited:

Software Engineering Methodologies

Software Engineering Techniques and Production Perspectives

Artificial Intelligence

Autonomic computing and agent-based systems

SOA and Service-Oriented Systems

Data modeling, mining and data analytics

Knowledge systems and engineering

Mobile computing and mobile system engineering

Software & System Quality of Service

Software & System Security

Emergent Topics

Smart learning and innovative education systems

....



*Venue

University of Thessaly, Department of Digital Systems

Gaiopolis Campus, Larissa – Trikala Ring Road,

Postal Code: 415 00

Larissa, Greece





*Contact Us

Ms. Jane Wilson

Email: esse_info@academic.net

Tel: +86 180 8007 5398

Wechat: iconf-cs"
1624305815-35,http://www.wikicfp.com/cfp/call?conference=artificial%20intelligence&page=20,KI-KMU 2021,http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=130973&copyownerid=63034,"---------------------------------------------------------------------------------------

CALL FOR PAPERS 



2nd Workshop on 

ARTIFICIAL INTELLIGENCE FOR SMALL AND MEDIUM-SIZED ENTERPRISES - KI-KMU 2021



Workshop at INFORMATIK 2021, Berlin & Online, September 27th - October 1st, 2021



Website: https://www.fzi.de/en/news/ki-kmu-2021/



---------------------------------------------------------------------------------------





DESCRIPTION

----------------



Large-scale enterprises are still the forerunners regarding the digital transformation. Nevertheless, small and medium-sized enterprises (SMEs) start unlocking their digital potential and catch up. According to a study conducted by the KfW (2019), 38.8% of SMEs intend to implement at least two projects concerning digital transformation and additional 28 % are thinking about such projects.



Against this background, artificial intelligence (AI) plays an increasingly important role for SMEs because according to a study conducted by the Federal Ministry for Economic Affairs and Energy (2019) the implementation of AI is a mandatory requirement for remaining competitive in the international market. SMEs can exploit their potential in various sectors such as the optimization of distribution and logistics, increased process efficiency or more targeted advertising. Also, an increase in sustainability can be achieved through the introduction of AI as a main objective or as a side effect of other optimization potentials, e.g. by reducing costs through increased process efficiency (economic sustainability), avoiding unnecessary consumption of resources, reducing waste or reducing environmental impact, e.g. by optimizing logistics processes (ecological sustainability). Technologies, such as intelligent automatization, intelligent sensor systems or intelligent assistance systems, are of great importance in this context.



The workshop “Artificial Intelligence for small and medium-sized Enterprises” aims at bringing together researchers and operators of AI, enabling a transfer of knowledge between both groups and making AI for SMEs tangible.



The workshop focuses on two key aspects: On the one hand, research approaches should be presented having a strong link to the challenges faced by small and medium-sized enterprises concerning the topic of AI or approaches concentrating on lightweight AI applications which can be easily implemented into SMEs. On the other hand, completed or ongoing projects can be presented allowing to catch a glimpse into the effects of AI in practice and showing which challenges occur during the implementation of AI.



The target audience are researchers and SME-operators of AI in different areas of application.





TOPICS

----------



Contributions to the workshop can address not only the technical side of AI, but also the ethical, economic, user-related, and organizational aspects and challenges of AI applications in small and medium-sized enterprises.



Possible topics and fields of application (the list is not exhaustive): 



* Production

* Mobility

* Autonomous Driving

* Logistics

* Transportation

* Supply Chain Management

* Smart Factory

* Robotics

* Medicine

* Healthcare

* Energy

* Process automation and – optimization 

* Human Resources

* Business Intelligence 

* Predictive Analytics

* Prescriptive Analytics

* Predictive Maintenance

* Change Management

* IT-Security

* Machine Learning

* Artificial neural networks

* Text Mining

* Language Processing

* Simulation

* Visualization

* Ethical Aspects of AI

* UX and AI

* etc.



In addition, according to the conference's focus theme, we particularly encourage submissions that address the impact of AI on sustainability in SMEs.





SUBMISSION

----------------



The submission of contributions can be made in the PDF format. The templates provided by the LNI should be used for the contributions. (https://gi.de/lni)



Contributions should not exceed the following limits: Full paper (10 pages), short paper (6 pages), Work-in-Progress-Paper (3-5 pages), practical experience report by the industry (3-5 pages) 



Contributions can be written in English or German



Contributions shall be submitted via EasyChair online submission at https://easychair.org/conferences/?conf=kikmu2021 



Submissions will be reviewed by at least two programme committee members. The programme committee will comprise researchers as well as a substantial number of participants from industry, especially from SMEs. 



Accepted papers will appear in the (electronic) Lecture Notes in Informatics (LNI), and have to be presented at the workshop by at least one author.





ORGANIZING COMMITTEE

--------------------------------

    

Natalja Kleiner, FZI Research Center for Information Technology, Karlsruhe

Alexander Dregger, FZI Research Center for Information Technology, Karlsruhe

Frauke Goll, FZI Research Center for Information Technology, Karlsruhe"
1624306762-403,http://www.wikicfp.com/cfp/call?conference=artificial%20intelligence&page=1,NLTM 2021,http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=116378&copyownerid=46167,"International Conference on NLP & Text Mining (NLTM 2021)August 28 ~ 29, 2021, Dubai, UAEScope & TopicsInternational Conference on NLP & Text Mining (NLTM 2021) will provide an excellent international forum for sharing knowledge and results in theory, methodology and applications of Natural Language Processing and Text Mining. Authors are solicited to contribute to the conference by submitting articles that illustrate research results, projects, surveying works and industrial experiences that describe significant advances in the following areas, but are not limited to these topics only.Topics of InterestText Mining  Social Media and Web Analytics

  Semantic Web, Open Linked Data, and Ontologies  Semantic Processing & NLP  Question Answering (QA)  NLP techniques for Internet of Things (IoT)

  NLP techniques for ambient intelligence  Natural Language Processing

  Natural Language in Conceptual Modeling  Natural language and Ubiquitous Computing  Information Extraction, Retrieval  Deep Learning, Neural Languages and NLP  Corpus Analysis  Big Data & Business Intelligence

  Argumentation Mining and Applications  Paper Submission

Authors are invited to submit papers through the conference Submission System by June 20, 2021. Submissions must be original and should not have been published previously or be under consideration for publication while being evaluated for this conference. The proceedings of the conference will be published by Computer Science Conference Proceedings in Computer Science & Information Technology (CS & IT) series (Confirmed).Selected papers from NLTM 2021, after further revisions, will be published in the special issue of the following journals.  International Journal on Natural Language Computing (IJNLC) International Journal of Web & Semantic Technology (IJWesT)International Journal of Ubiquitous Computing (IJU)International Journal of Data Mining & Knowledge Management Process (IJDKP)International Journal of Ambient Systems and Applications (IJASA)International Journal of Grid Computing & Applications (IJGCA)Important DatesSubmission Deadline:June 20, 2021Authors Notification: July 15, 2021Final Manuscript Due: July 23, 2021Co - Located Event  8th International Conference on Computer Networks & Communications (CCNET 2021)  9th International Conference on Database and Data Mining (DBDM 2021)  9th International Conference on Instrumentation and Control Systems (CICS 2021)  International Conference on Computing and Information Technology (COIT 2021)  International Conference on IOT, Big Data and Security (IOTBS 2021)  International Conference on AI, Machine Learning and Applications (AIMLA 2021)    ***** The invited talk proposals can be submitted to nltm@nltm2021.org"
1624305782-22,http://www.wikicfp.com/cfp/call?conference=artificial%20intelligence&page=20,WSAI--Ei and Scopus 2021,http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=113452&copyownerid=13881,"★2021 the 3rd World Symposium on Artificial Intelligence // Scopus & Ei Compendex Index



★Full name:  2021 the 3rd World Symposium on Artificial Intelligence (WSAI 2021)  

★Abbreviation: WSAI 2021

★Website：http://www.wsai.org/ 

★Time：June 18-20, 2021

★Venue：Guangzhou National Integrated Circuit Design Industrialization Center for Modern Service Industry, Guangzhou, China   

Co-sponsored by Research Institute of Big Data Analytics, Xi'an Jiaotong-Liverpool University, China, Guangdong University of Technology GDUT, and IEEE.



2021 the 3rd World Symposium on Artificial Intelligence has the goal to be an annual conference for researchers, academicians and industry persons in various fields of Artificial Intelligence and Computer Systems.It will be held in Guangzhou, China during June 18-20, 2021. It's co-sponsored by Research Institute of Big Data Analytics, Xi'an Jiaotong-Liverpool University, China, Guangdong University of Technology GDUT, and IEEE.





★ Publication★

Submitted paper will be peer reviewed by conference committees, and accepted papers will be included in WSAI 2021 Conference Proceedings, which will be archived in IEEE Xplore , and indexed by EI Compendex, Scopus, and other indexing services.

★ WSAI 2021 is listed in IEEE conference calendar：https://conferences.ieee.org/conferences_events/conferences/conferencedetails/51899



★Call for paper★

Topics of interest include, but are not limited to:

Track 1.Robotics & Intelligent Systems

Science and Engineering & Control

Artificial Neural Networks in robotics or automation

Adaptive systems

Embedded Systems

Fault Diagnosis

Human-Machine Interfaces



Track 2.Bioinformatics

Bio-robotics and Bio-mechatronics

Genetic Algorithms

Data Mining in Pattern Recognition

DNA Computing for Autonomous Agents



Track 3.Computer Applications, Systems, and Networks

Network and Distributed Intelligent Control

Communication and Signal Processing

Smart Sensors and Sensor Fusion

Sensor-aided Smart Grids

High Performance Computing

Big Data Storage

 

For details about topics, please visit at http://wsai.org/cfp.html





★Submission★

1. Full paper(publication and presentation)

2. Abstract (only presentation)



★A. Full Paper (for Presentation and Publication) 

Accepted full paper will be invited to give the oral presentation at the conference.

Please submit your papers by our online submission system: http://confsys.iconf.org/submission/wsai2021



★B. Abstract (Presentation only)

Accepted abstract will be invited to give the oral presentation at the conference, the presentation will not be published.

If you have any enquiry, contact: wsai_conf@163.com



More detail about submission, please visit at http://wsai.org/author.html#sub



★★Conference Schedule★★

June 18, 2021 10:00 – 16:30| Sign in and Collect Conference Materials

June 19, 2021 09:00 – 18:00| Openning Remarks & Keynote Speech & Author Presentation(Oral/Poster)

June 20, 2021 09:00 – 18:00| Lab visiting / Local Event / One day Tour (Pending)



★★Conference Venue Location

Guangzhou National Integrated Circuit Design Industrialization Center for Modern Service Industry

Add：Science Museum of Guangzhou University city Guangdong University of Technology No. 100 Ring Road   Zip：510000





★★Contact:

Ms. Shell Xiao (Conference Secretary)

E-mail: wsai_conf@163.com

Tel: +86-132-9000-0002"
1624306800-418,http://www.wikicfp.com/cfp/call?conference=artificial%20intelligence&page=1,FTL-IJCAI 2021,http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=128532&copyownerid=80806,"Call for Papers

Privacy and security are becoming a key concern in our digital age. Companies and organizations are collecting a wealth of data on a daily basis. Data owners have to be very cautious while exploiting the values in the data, since the most useful data for machine learning often tend to be confidential. Increasingly strict data privacy regulations such as the European Union’s General Data Protection Regulation (GDPR) bring new legislative challenges to the big data and artificial intelligence (AI) community. Many operations in the big data domain, such as merging user data from various sources for building an AI model, will be considered illegal under the new regulatory framework if they are performed without explicit user authorization.



In order to explore how the AI research community can adapt to this new regulatory reality, we organize this one-day workshop in conjunction with the 30th International Joint Conference on Artificial Intelligence (IJCAI'21). The workshop will focus on machine learning systems adhering to the privacy-preserving and security principles. Technical issues include but not limit to data collection, integration, training and modelling, both in the centralized and distributed setting. The workshop intends to provide a forum to discuss the open problems and share the most recent and ground-breaking work on the study and application of secure and privacy-preserving compliant machine learning. Both theoretical and application-based contributions are welcome. The FL-series workshops seek to explore new ideas with particular focus on addressing the following challenges:



- Security and Regulation Compliance: How to meet the security and compliance requirements? Does the solution ensure data privacy and model security?

- Collaboration and Expansion Solution: Does the solution connect different business partners from various parties and industries? Does the solution exploit and extend the value of data while observing user privacy and data security?

- Promotion & Empowerment: Is the solution sustainable and intelligent? Does it include incentive mechanisms to encourage parties to participate on a continuous basis? Does it promote a stable and win-win business ecosystem?



We welcome submissions on recent advances in privacy-preserving, secure machine learning and artificial intelligence systems. All accepted papers will be presented during the workshop. At least one author of each accepted paper is expected to represent it at the workshop. Topics include but not limit to:



Techniques

- Adversarial learning, data poisoning, adversarial examples, adversarial robustness, black box attacks

- Architecture and privacy-preserving learning protocols

- Automated federated learning

- Federated learning and distributed privacy-preserving algorithms

- Federated transfer learning

- Human-in-the-loop for privacy-aware machine learning

- Incentive mechanism and game theory

- Privacy aware knowledge driven federated learning

- Privacy-preserving techniques (secure multi-party computation, homomorphic encryption, secret sharing techniques, differential privacy) for machine learning

- Responsible, explainable and interpretability of AI

- Security for privacy

- Trade-off between privacy and efficiency

- Heterogeneous computing systems for federated learning



Applications

- Approaches to make AI GDPR-compliant

- Crowd intelligence

- Data value and economics of data federation

- Open-source frameworks for distributed learning

- Safety and security assessment of AI solutions

- Solutions to data security and small-data challenges in industries

- Standards of data privacy and security

- Position, perspective, and vision papers are also welcome.



Position, perspective, and vision papers are also welcome.



More information on previous workshops can be found at http://www.federated-learning.org/.





Submission Instructions

Submissions should be between 4 to 7 pages following the IJCAI-21 template. Formatting guidelines, including LaTeX styles and a Word template, can be found at: https://www.ijcai.org/authors_kit. We do not accept submissions of work currently under review. The submissions should include author details as we do not carry out blind review. High quality submissions will be invited to submit an extended version to a journal special issue (to be announced later).



Submission link: https://easychair.org/conferences/?conf=flijcai21



For enquiries, please email to flijcai21@easychair.org



Organizing Committee

Steering Chair:

- Qiang Yang (Hong Kong University of Science and Technology / WeBank, China)

General Co-Chairs:

- Lixin Fan (WeBank, China)

- Heng Huang (JD Finance America Corporation / University of Pittsburgh, USA)

- Sinno Jialin Pan (Nanyang Technological University, Singapore)

Program Co-Chairs:

- Han Yu (Nanyang Technological University, Singapore)

- Wei-Wei Tu (4Paradigm Inc., China)

- Yang Liu (WeBank, China)

Publicity Co-Chairs:

- Yongxin Tong (Beihang University, China)

- Guodong Long (University of Technology Sydney, Australia)

- Boyang Li (Nanyang Technological University, Singapore)

Publication Co-Chairs:

- Yuan Liu (Northeastern University, China)

- Ya-Ching Lu (Clustar, China)

- Xu Guo (Nanyang Technological University, Singapore)

Web Co-Chairs:

- Jun Lin (Joint SDU-NTU Centre for AI Research (C-FAIR), China)

- Chang Liu (Nanyang Technological University, Singapore)



Program Committee

- Yiqiang Chen (Institute of Computing Technology, Chinese Academy of Sciences, China)

- Zichen Chen (Joint NTU-WeBank Research Centre on Fintech, Singapore)

- Bingsheng He (National University of Singapore, Singapore)

- Chaoyang He (University of Southern California, USA)

- Shuihai Hu (Clustar, China)

- Yihan Jiang (University of Washington, USA)

- Pallika Kanani (Oracle Labs, USA)

- Bryan Wei Yang Lim (Alibaba-NTU Singapore Joint Research Institute, Singapore)

- Zelei Liu (Nanyang Technological University, Singapore)

- Songtao Lu (IBM Thomas J. Watson Research Center, USA)

- Virendra Marathe (Oracle Labs, USA)

- Dimitrios Papadopoulos (The Hong Kong University of Science and Technology, Hong Kong)

- Yiyang Pei (Singapore Institute of Technology, Singapore)

- Anit Kumar Sahu (Bosch Center for Artificial Intelligence, Germany)

- Yueyue Shi (South China University of Technology, China)

- Lifeng Sun (Tsinghua University, China)

- Alysa Ziying Tan (Alibaba-NTU Singapore Joint Research Institute, Singapore)

- Aleksei Triastcyn (Google, USA)

- Praneeth Vepakomma (Massachusetts Institute of Technology, USA)

- Shiqiang Wang (IBM Thomas J. Watson Research Center, USA)

- Xi Weng (Peking University, China)

- Jianyu Wang (Carnegie Mellon University, USA)

- Jianshu Weng (AI Singapore, Singapore)

- Pengwei Xing (Nanyang Technological University, Singapore)

- Zheng Xu (University of Maryland, USA)

- Xin Yao (Tsinghua University, China)

- Junxue Zhang (Clustar, China)

- Peng Zhang (Guangzhou University, China)

- Rui-Xiao Zhang (Tsinghua University, China)

- Tianwei Zhang (Nanyang Technological University, Singapore)"
1624306103-146,http://www.wikicfp.com/cfp/call?conference=artificial%20intelligence&page=14,ICDES 2022,http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=132182&copyownerid=90512,"Call for Paper

The 7th International Conference on Design Engineering and Science(ICDES 2022) 

Feb. 25-27, 2022 | Singapore

Web: https://www.icdes.org/





The 7th International Conference on Design Engineering and Science(ICDES 2022) will be hosted in Singapore during Feb. 25-27, 2022, in conjunction with IC4M 2022. ICDES 2022 is organized by Hong Kong Society of Mechanical Engineers.



With the continuous success of ICDES, we believe that ICDES 2022 will be more exciting and obviously the main annual Design Engineering and Science conference aimed at presenting current research. The idea of the conference is for the scientists, scholars, engineers and students from the universities all around the world and the industry to present ongoing research activities, and hence to foster research relations between the universities and the industry. 



The whole conference committee cordially invite you to this outstanding conference. We look forward to receiving your paper in either research or development of acquired knowledge in order to disseminate to the wider audience. 



We look forward to seeing you in Singapore on the 25th-27th, February, 2022. 





●Topics of interest include,but are not limited to the followings:

(1) Design Methodology

Design process, Evaluation of design, Design assurance, Conceptual design,Ethics in design, Design strategy, Reliability, Mechatronics design, Product Design



(2) Design and Development

Design of mechanical elements, Mechanical synthesis, Robotics, Linkage, Cammechanism, Die cast, Biomedical device, Control system design, Welfaredevice, Vehicle dynamics design, Thermal design, Strength of materials,Human engineering, Lightweight materials and composites, Vehicle safety design, Design of mobility systems



(3) Design and Production

Design management, Life cycle design, Producibility, Production planning,Inverse manufacturing, Reverse engineering, Recycling technology, Machinetool, Automation design, KANSEI, Additive manufacturing, Prototyping and Testing



(4) CAD/CAM/CAE

Computer graphics, 2D/3D-CAD, CAM, Database, Tool path design, Expertsystem,Rapid prototyping, Finite element method, Optimization method,Dynamical simulation, Modeling, Artificial Intelligence



(5) Accuracy and Measurement

Surface characteristics, Tribology, Tolerance, Truncation, On-machinemeasurement,Industrial standard



(6) Design Education

Creative design education, Project based learning, CAI, Virtual reality, e-learning,Technologytransfer, On hand learning, Robot contest, Active learning



(7) Others Related to Design Engineering and Science and Workshop with theDesign Society and the Design Education SIG.



●Paper Submission

Submission Email: icdes@smehk.org

You can submit your full paper through electronic submission system: https://cmt3.research.microsoft.com/ICDES2022



●Call for participants

1,Presenter: If you are interested in giving presentation on conference, without publishing your paper in the proceeding, you need to submit the abstract and title of your presentation to us: icdes@smehk.org

2,Listener: You are welcome to attend this great event. You need to complete the registration as Listener before the registration dealdine. Send email to icdpr@apise.org for further information.

3,Reviewer: We sincerely welcome experts in the areas of Design Engineering and Science join the conference as reviewer.



●Contact Us

Amber Cao 

Email: icdes@smehk.org

Tel:+852-30506862( Hong Kong)

Web: https://www.icdes.org/"
1624305925-78,http://www.wikicfp.com/cfp/call?conference=artificial%20intelligence&page=18,DREAMS 2021,http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=127932&copyownerid=163246,"Autonomous systems (AS) have enormous potential and are bound to be a major driver in future economic and societal transformations. Their key trait is that they pursue and achieve their more or less explicitly defined goals independently and without human guidance or intervention. In contexts where safety or other critical properties need to be guaranteed, it is, however, hardly possible at present to exploit autonomous systems to their full potential. Unknowns and uncertainties are induced due to high complexity of the autonomous behaviors, the utilized technology, and the volatile and highly complex system context in which AS operate. These characteristics render the base assumptions of established assurance methodologies (and standards) insufficient and make it necessary to investigate new approaches at runtime/operation.



One promising approach for building dependable autonomous systems is to design such systems with the capability to identify, assess, and control risks. Implementing such Dynamic Risk Management (DRM) entails many challenges concerning the necessary self-awareness and context awareness. On the one hand, powerful and thus complex self-awareness and context awareness are necessary to minimize risks, resolve conflicting objectives, and make acceptable trade-off decisions. On the other hand, the complexity of the models hinders the assurance of critical properties and prevents gaining sufficient confidence in DRM. DRM has the potential to not only enable certain types of systems or applications outright, but also to significantly increase the performance of already existing ones. This is due to the fact that by resolving unknowns and dealing with uncertainties at runtime, it will be possible to get rid of worst-case assumptions that are typically detrimental to a system’s performance properties.



The DREAMS workshop intends to explore concepts and techniques for realizing DRM. It invites experts, researchers, and practitioners to give presentations and take part in in-depth discussions about prediction models for risk identification, integration between strategic, tactical, and operational risk management, architectures for dynamic risk management, and Validation&Verification of dynamic risk management.



DREAMS aims at bringing together communities from diverse disciplines, such as safety engineering, runtime adaptation, system reconfiguration, predictive modeling, and control theory, and from different application domains such as automotive, healthcare, manufacturing, agriculture, and critical infrastructures.



Topics of interest include, but are not limited to:



DRM concepts and methods (e.g., methods for deriving suitable risk metrics)

DRM architectures

Layered DRM approaches combining different scopes (e.g., combining DRM at the trajectory planning level and at the maneuver planning level)

Collaborative DRM performed by groups of cyber-physical systems

AI-based DRM and trustworthiness considerations

DRM classifications and taxonomies

Case studies"
1624306072-136,http://www.wikicfp.com/cfp/call?conference=artificial%20intelligence&page=15,CVCI--Ei Compendex and Scopus 2022,http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=134278&copyownerid=13881,"2022 3rd International Conference on Computer Vision and Computational Intelligence (CVCI 2022)--Ei Compendex, Scopus



2022 3rd International Conference on Computer Vision and Computational Intelligence (CVCI 2022) will be held during  January 14-16, 2022 in Bangkok, Thailand.

Conference Website: http://www.cvci.net/





CVCI 2022 information: 

1. CVCI 2022 is supported by ACM Singapore Chapter.

2. Accepted papers will be published in the International Conference Proceedings, which will be indexed by Ei Compendex and Scopus, and to be submitted and reviewed by Thomson Reuters Conference Proceedings Citation Index (CPCI).

3. Prof. Chin-Chen Chang from Feng Chia University of Taiwan and Prof. Tatsuya Yamazaki from Niigata University of Japan will be the keynote speakers

4.  The history of CVCI conference：

CVCI 2020 received submissions from all over the world and was successfully held in Bali Island, Indonesia during January 17-19, 2020.

All the conference papers of CVCI 2020 is archived in the ACM Digital Library on March 26, 2020 and have been indexed by Ei Compendex, Scopus on June 1, 2020.

Due to COVID-19 situation，CVCI 2021 was held online during January 15-17, 2021.





Conference Venue

Mandarin Hotel

Website: www.mandarin-bkk.com

Address: 662 Rama IV Rd., Bangkok 10500 Thailand

Tel: 66 2 238 0230  |     E-mail: pathaipischa.i@mandarin-bkk.com



Submission and Contact Methods

Submission Methods: http://confsys.iconf.org/submission/cvci2022 

E-mail: cvci.conference@gmail.com

Conference Specialist: Ms. Daisy Zheng



CVCI 2022 can provide a better platform for academic communication in research and development, professional practice in Computer Vision and Computational Intelligence.

For more conference information, please visit the conference website: http://www.cvci.net/"
1624306434-277,http://www.wikicfp.com/cfp/call?conference=artificial%20intelligence&page=8,Springer JBFT 2021,http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=132249&copyownerid=168334,"Journal of Banking and Financial Technology: Special issue on AI/ML Technologies in Banking and Finance





## ABOUT ##

We solicit original and high quality articles for a special issue on ‘AI/ML Technologies in banking and finance’ in the Journal of Banking and Financial Technology published by Institute for Development and Research in Banking Technology (IDRBT) and Springer. This special issue aims at providing a platform for the dissemination of the theoretical foundations and the state-of-the-art applications of AI/ML (subsuming computational intelligence, deep learning and reinforcement learning) in banking and finance. Original studies, empirical research articles as well as survey & position articles welcome. The articles should be of general interest to professors, researchers, students, cyber security & marketing professionals and practioners. 



Submissions that are extensions of the works published elsewhere must have a major update to the extent of 50% of new material. Authors are requested to attach the previously published articles and a document detailing the enhancements, improvements made in the journal’s version. All submitted papers will be subject to a rigorous peer-review process that looks into the relevance, scientific quality, significance, originality, style and clarity. 





## IMPORTANT DATES##

Paper Submission Deadline June 30, 2021 



## CALL FOR PAPERS ##

Topics of this special issue include but are not limited to:  



- Customer relationship applications such as customer segmentation, credit scoring, loan default modelling, loan collections modelling, customer churn prediction, market basket analysis (aka crosssell/up-sell), customer lifetime value modelling, customer sentiment analysis, anti-money laundering etc. 

- Non-CRM applications including bankruptcy prediction, New branch/ATM establishment, ranking of banks, stock exchanges and insurance companies w.r.t profitability, productivity and financial health.

- AI/ML in RegTech and SupTech

- Offline and cyber fraud detection (including card fraud, insurance claim fraud detection, spam, phishing, malware, ransomware, DDoS, insider threat detection)

- Stock Market manipulation detection

- Stock market trading strategies using AI/ML  

- High frequency/Algorithmic trading with AI/ML

- Symbiotic relationship between AI/ML in cloud technologies 

- Financial forecasting including interest rate/old price/crude oil/macroeconomic variables/FOREX/cryptocurrency price/ATM cash withdrawal forecasting

- Deep learning for banking, finance and insurance applications 

- Interplay between big data analytics and AI/ML (subsuming deep learning)

- Role of AI/ML in financial inclusion

- AI/ML and FinTechs

- Fairness, Ethics, Accountability, Trust in AI/ML

- Adversarial ML and applications in BFSI

- Developing human interpretable, explainable AI/ML algorithms 

- Federated Learning and applications in BFSI

- End-to-end ML lifecycle and applications

- Barriers to AI/ML implementation and other managerial issues 





## Guest Editors ##  

- Vadlamani Ravi, IDRBT, Hyderabad, India;  

- Ruppa Thulasiram, University of Manitoba, Canada; 

- Periklis Gogas, Democritus University of Thrace, Greece; 

- Natraj Raman, JP Morgan AI Research, London, UK; 

- Chilukuri Mohan, Syracuse University, USA 



## CONTACT ##

Website: https://www.springer.com/journal/42786/updates/19044972

Email: vravi@idrbt.ac.in"
