web-scraper-order,web-scraper-start-url,cfp_link,cfp_link-href,cfp_text
"1624355196-1236","http://www.wikicfp.com/cfp/call?conference=marketing&page=1","BIACBE 2019","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=89232&copyownerid=146883","The academics, researchers, students, practitioners, decision and policy makers are encouraged to submit papers/abstracts in all areas of business and Economics. All presented papers will be published in the conference proceedings and selected papers will be published in the Journal of EAISR Business & Economics - (JEAIBE). 



Conference Topic: 

Topics include but are not limited to: 

• Banking – personal and commercial, banking. 

• Finance – corporate, international, green finance, inclusive growth, financial inclusion, financial reporting, public finance, financial markets, financial services, behavioural, micro finance, etc. 

• Accounting – auditing, business, social and environmental Business – SMEs, MNEs, strategy, CSR, environmental, sustainable and responsible business. 

• Economics – micro, macro, managerial, international, financial, public, regulatory, environmental, development, agricultural, natural resources, climate change, education economics, etc. 

• Social Enterprise Economics – issues related to third sector, including organizations such as cooperatives, non-profit organizations, social enterprises and charities. 

• Entrepreneurship – product, innovation, social, political, knowledge, corporate venturing, digital media, etc. 

• International Business – entry modes, strategy, expansion, mergers & acquisitions, trade, CSR, etc. 

• Management – human resources, international HR, business, cross cultural, corporate governance, financial resources, gender issues, technological resources, natural resources, knowledge, ICT, etc. 

• Marketing – international business, consumer research, market research, policy research, sales research, pricing research, distribution, advertising, packaging, product, media, etc. 



Submit your Proposals, Abstracts or Full Papers to:  staff@eu-acad-inst.eu



European Academic Institute for Scientific Research

http://eu-acad-inst.eu"
"1624354921-1133","http://www.wikicfp.com/cfp/call?conference=marketing&page=7","IC-SIM 2013","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=29436&copyownerid=48522","The objective of the conference is twofold: the theoretical approach of the contemporary issues evolved in strategic marketing and the integration of theory and practice. The conference aims to bring together scientists, researchers, practitioners and students, with a special orientation in strategic marketing, who aspire to be ahead of the curve based on the pillars of innovation. It is an excellent opportunity for the advancement of the discipline by promoting strategic research and innovative activities in Marketing. IC-SIM provides a common ground for the exchange of insights on strategic issues in the science of innovation marketing, ensuring significant contributions to this field. Some of the Conference topics are:



-Social media and marketing innovation

-E-marketing and new technologies

-Strategic marketing

-Services and cultural marketing

-International and cross-cultural marketing

-Marketing research and analytics

-Marketing communications

-B2B and B2C marketing

-Consumer behavior

-Advertising and promotion"
"1624355131-1212","http://www.wikicfp.com/cfp/call?conference=marketing&page=3","FIACBE 2017","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=59722&copyownerid=94330","The academics, researchers, practitioners, decision and policy makers are encouraged to submit papers/abstracts in all areas of business and Economics, including but not limited to:



Banking – personal and commercial, banking.



Finance – corporate, international, green finance, inclusive growth, financial inclusion, financial reporting, public finance, financial markets, financial services, behavioural, micro finance, etc.



Accounting – auditing, business, social and environmental Business – SMEs, MNEs, strategy, CSR, environmental, sustainable and responsible business.



Economics – micro, macro, managerial, international, financial, public, regulatory, environmental, development, agricultural, natural resources, climate change, education economics, etc.



Social Enterprise Economics – issues related to third sector, including organizations such as cooperatives, non-profit organizations, social enterprises and charities.



Entrepreneurship – product, innovation, social, political, knowledge, corporate venturing, digital media, etc.



International Business – entry modes, strategy, expansion, mergers & acquisitions, trade, CSR, etc.



Management – human resources, international HR, business, cross cultural, corporate governance, financial resources, gender issues, technological resources, natural resources, knowledge, ICT, etc.



Marketing – international business, consumer research, market research, policy research, sales research, pricing research, distribution, advertising, packaging, product, media, etc.



Send your Proposals, Abstracts or Full Papers to: staff@gigbr.com



Important dates:

Submit your proposal/abstract by January 25, 2017

Early Payment by January 15, 2017

Submit your final paper by February 5 , 2017

The conference will run from February 13-14, 2017

The proceedings will be published in four weeks after the conference



Publication:

All accepted abstracts and full articles will be published in the proceedings entitled Gigbr International Academic Conference Proceedings, in electronic format.

Full length manuscripts may be published in;



Gigbr Journal of Business and Economics (GIJBE)

ISSN – 2510-3091 – Germany

Gigbr Journal of Social Sciences – (GIJSS)

ISSN – 2510-3164 – Germany



AU Bhuiyan, Conference Secretary

staff@gigbr.com

German Institute for Global Business Research"
"1624355181-1231","http://www.wikicfp.com/cfp/call?conference=marketing&page=2","BMES 2019","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=78220&copyownerid=117484","BIRC aims to provide an opportunity to academics and practitioners around the world to discuss and share the contemporary issues of business and social science research. The proposed conference provides an outlet for high quality research in all areas of accounting, CSR, finance, economics, econometrics, education, information technology, Islamic finance and Sharia, law, management, marketing, social business and multidisciplinary."
"1624355104-1201","http://www.wikicfp.com/cfp/call?conference=marketing&page=3","STRATEGICA 2016","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=51362&copyownerid=74064","The International Association of Knowledge Management is the special partner of the 2016 edition of STRATEGICA, which focuses on the Opportunities & Risks in the Contemporary Business Environment from various standpoints: Business, Economics, Finance, Banking, Management, Leadership, Marketing and Ethics. Since the opportunities and risks that business leaders face represent two sides of the same coin and become even more complex and unpredictable, STRATEGICA 2016 offers a marvellous opportunity for interdisciplinary discussions and debates on the most appropriate ways in which businesses, financial and public institutions, governments and non-governmental organizations can adapt to the fast pace of technological progress and the high interconnectivity between firms, economies and countries. In this respect, we highly encourage papers on opportunities and constraints related to internal and external challenges and experiences.



Submissions should feature a broad range of research issues including, but not limited to:

1. Financial institutions in the contemporary dynamic business environment 

2. Integrating social and political opportunities and risks into management decision making

3. Business continuity management

4. Measuring and managing organizational opportunities and risks for improved performance

5. Institutional pitfalls for organizational development

6. Public institutions tools for coping with an uncertain and dynamic environment

7. Compliance opportunities and risks in non-governmental organizations

8. Policies and strategies of financial institutions as a reaction to global dynamics 

9. Knowledge management, organizational assets and networking 

10. Gaining competitive advantage in an uncertain and dynamic environment



Publishing opportunities: conference proceedings: e-book (ISSN and ISBN, submitted to ISI Proceedings); Management Dynamics in the Knowledge Economy (BASE, Cabell's, DOAJ, Index Copernicus, EBSCO, ERIH Plus, NewJour, ProQuest,  RePEc and Ulrich’s); Economics and Sociology (BazEkon, CAB Abstracts – ISI Thomson Reuters, Cabell’s, EconLit, EBSCO, Index Copernicus, GESIS, MS&HE, NSD, ProQuest, Science Index, SCOPUS, SocioWeb Directory, Ulrich’s); Journal of International Studies (BazEkon, Cabell’s, EconLit, EBSCO, GESIS, Index Copernicus, MS&HE, SCIENCE INDEX, Ulrich’s)"
"1624354980-1156","http://www.wikicfp.com/cfp/call?conference=marketing&page=5","CEBMM 2011","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=12027&copyownerid=2","Original contributions are solicited on topics covered under broad areas such as (but not limited to):



Accounting

Advertising Management

Business & Economics

Business Ethics

Business Intelligence

Business Information Systems

Business Law

Business Performance Management

Business Statistics

Change Management

Communications Management

Comparative Economic Systems

Consumer Behavior

Corporate Finance and Governance

Corporate Governance

Cost Management

Decision Sciences

Development Planning and Policy

Economic Development

Economic Methodology

Economic Policy

Economic Systems

Entrepreneurship

Finance & Investment

Financial Economics

Global Business

Growth; Aggregate Productivity

Household Behavior and Family Economics

Human Resource

Industrial and Manufacturing Engineering

Information Systems

Information Technology Management

International Business

International Economics

International Finance

Labor Economics

Labor Relations & Human Resource Management

Law and Economics

Management Information Systems

Management Science

Market Structure and Pricing

Marketing Research and Strategy

Marketing Theory and Applications

Operations Research

Organizational Behavior & Theory

Organizational Communication

Prices, Business Fluctuations, and Cycles

Product Management

Production and Organizations

Production/Operations Management

Public Administration and Small Business Entrepreneurship

Public Choice

Public Economics and Finance

Public Relations

Public Responsibility and Ethics

Regulatory Economics

Resource Management

Strategic Management

Strategic Management Policy

Stress Management

Supply Change Management

Systems Management

Systems Thinking

Taxes (related areas of taxes)

Technological Change; Research and Development

Technology & Innovation

Time Management

Total Quality Management

Travel/Transportation/Tourism

Welfare Economics



Important Date:



Paper submission (Full Paper)                                 November 10, 2010

Notification of acceptance                                    November 30, 2010

Authors' Registration                                            December 15, 2010

Final paper submission                                          December 15, 2010

Conference Dates                                               March 11 - 13, 2011"
"1624355046-1179","http://www.wikicfp.com/cfp/call?conference=marketing&page=4","GloCal Vision 2013","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=30837&copyownerid=51121","This International Congress will provide opportunity for a 2-minute mini-talk on positive solutions for global and local problems. Submissions are expected to identify a local and/or global problem and present a creative positive solution for that problem. Through this, we encourage the dissemination of existing local and/or global positive solutions and their application in different contexts. For examples of positive solutions for global and/or local problems, please visit: www.glocalvision.org



The congress covers a variety of fields such as Marketing, Management, Organizational Behaviour, Psychology, Sociology and many more. Scholars, executives and policy makers from all over the world are invited to submit and/or attend the event at Nova SBE, Lisbon, Portugal, September5-6, 2013.



Accepted submissions are expected to participate in a poster session, with will be displayed at the congress centre on poster boards set up for the entire congress. Abstracts for presentations and for posters must be a maximum of 300 words (Times New Roman, 12 size, single space) including title, affiliations, contacts and references.

Congress themes include but are not restricted to positive solutions for businesses, entrepreneurship, corporate social responsibility, sustainability,employment, social issues and daily life.



For abstract submissions and/or further information contact us by e-mail: events@glocalvision.org



Important Dates



June 11th	Abstract submission deadline

June 21st 	Acceptance notification

June 30th	Online Registration and payment; Delivery of a 2-slide power-point presentation for the mini-talk



Registration Fees (closing dinner included)



Registration	€180

ADMES members	€100 

Students	€60 





ConferenceChairs



Fernando Tristany, PhD (UAL- Universidade Autónoma de Lisboa)

Luís Filipe Lages, PhD (Nova SBE – Universidade Nova de Lisboa)



ExecutiveCommittee



João Rosário, PhD (ESCS – Instituto Politécnico de Lisboa)

Sandra Loureiro, PhD (ISCTE – Instituto Universitário de Lisboa)

José Luís Abrantes, PhD (ESTGV – Instituto Politécnico de Viseu)

Madalena Abreu, PhD ( ISCAC – Instituto Politécnico de Coimbra)

Ana Cadima Lisboa, PhD (ESTGL – Instituto Politécnico de Leiria)



Organization



ADMES, founded in 2002, is a national non-profit institution with about 200 members. Its goal is to promote investigation and communication among Marketing professors, as well as researchers and PhD students."
"1624354935-1138","http://www.wikicfp.com/cfp/call?conference=marketing&page=6","8th Annual PM Summit 2019","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=80103&copyownerid=125704","The 8th Annual Pharma Marketing Summit will focus on the latest hot topics within the realm of Digital Marketing and CEM and will offer you the one of a kind platform for discussing the current challenges the industry is facing. Some pharmaceutical experts are tired of hearing of the “new approaches”, therefore we will bring you case studies focused on what has been implemented, what has worked and what has failed. Join us at the table, listen and debate about the changing face of pharmaceutical marketing, marketing strategies, patient engagement and targeting, visual content marketing, the optimal level of execution and implementing the customer engagement in theory vs. its practicalities."
"1624355028-1173","http://www.wikicfp.com/cfp/call?conference=marketing&page=5","ICOM 2013","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=25135&copyownerid=41464","The environment creates many opportunities for marketers; creation of new services that exploit its power, new mechanisms for promotion and marketing tactics, and new channels for building relationships with suppliers, business partners, channel members and customers. Indeed, the exploration of these positive elements associated with the integration of environment, marketing strategy represents potentially valuable contributions to marketing research. Papers investigating such issues are encouraged for submission.



Environment poses new challenges, such as Political, Economic, Social, Technological, Environmental, Legal & Ethical. Certainly, the Environment poses delicate to challenges for any company that serves diverse markets, but particularly when those markets are at different stages of development.

Offering different products, pricing, and promotional messages to diverse segments becomes more complex and hot. When information can be transmitted so quickly and at a bargain price, customers and business partners have greater ability to compare marketing strategies directed to them with those deployed elsewhere.



Such comparisons between emerging and developed markets can be particularly problematic because there are valid reasons why the market offering may vary substantially. The needs, capabilities and finances of marketers and customers in emerging markets differ greatly from those in developed countries. Physical, social and legal infrastructures are diverse. Emerging markets face issues of exploding growth and tremendous opportunity. In developed countries, demographic trends, economic crises, and concerns about new competitors from emerging markets generate insecurity regarding long-term competitiveness. The challenge in these countries isn't managing unstable growth. The question is: Will the recent crises lead to stagnation or will marketers and customers recover in economic activity and stable, to long-term growth? Disregarding such critical differences while superficially comparing marketing strategies can lead to negative reactions.



The study of Marketing for challenging environment; welcome for papers, encourage submissions regarding emerging markets that develop theory, identify and address shortcomings in the generalizability of widely-accepted theory or findings, or highlight unexamined or under-researched topics."
"1624355114-1205","http://www.wikicfp.com/cfp/call?conference=marketing&page=3","GSEC 2016","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=54705&copyownerid=88502","The international scientific conference is thematically focused on the process of globalization and its impact on economic, social and cultural life of human society. Its main aim is the cooperation with domestic and foreign educational and scientific-research institutions to present and transfer newest knowledge in the relevant field. The conference has gained an excellent renown through fifteen years of its existence and that is the reason why outstanding Slovak and foreign experts in their fields take part in it.

Conference Proceedings of the previous volume of the conference was after five months included in the indexing database Web of Science, Thomson Reuters."
"1624355158-1222","http://www.wikicfp.com/cfp/call?conference=marketing&page=2","CEECBE 2018","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=69712&copyownerid=105069","18th International Joint Conference: Central and Eastern Europe in the Changing Business Environment will be held at the University of Economics in Bratislava, Slovak Republic, on May 25, 2018



The conference is jointly organized by the Faculty of International Relations, University of Economics in Prague, the Faculty of Business Administration, University of Economics in Prague, and the Faculty of Commerce, University of Economics in Bratislava. The main focus of the conference is the region of Central and Eastern Europe and its position in the global economy, since this region is playing an increasingly important role within the economic development of the whole European continent.



Four sessions will be held within the conference: International Trade, International Finance, International Business and Management and International Marketing and Consumer Behavior. The conference topics include, but are not limited to:

•Changes in the International Marketing, Management and Business Strategies,

•Consumer Behavior,

•International Finance,

•Global Trade,

•International Markets,

•Corporate Social Responsibility in the International Business,

•Sustainable Economic Development from Global Perspective.



Conference proceeding will be sent for evaluation to Thomson Reuters (CPCI database) and Scopus. The conference proceedings 2016 is indexed in the CPCI, and the one from 2017 was submitted for indexation.



Best papers will be considered for publication in Central European Business Review, an international peer-reviewed journal focused on strategic business issues with a Central European perspective, listed in the ERIH PLUS database.



For more information, visit our webpage: http://ceeconference.vse.cz/"
"1624355012-1167","http://www.wikicfp.com/cfp/call?conference=marketing&page=5","BCMC 2012","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=23073&copyownerid=36447","BiTS Communication & Media Conference is a research conference with a large scope on communication theory and the practical application of the Social Web. Hosted

by BiTS (University of Applied Sciences) in Iserlohn, Germany, it directs both dedicated researchers as well as practitioning executives and managers from small and medium sized enterprises across industries.

The program committee invites scholars, young researchers, Ph.D. students, practitioners involved in various communication and media fields from all over the world to hand in high quality proposals according to the guidelines for contributors. Proposals for the conference will be blind peer-reviewed and evaluated based on relevance to the conference to ensure quality, originality, appropriateness, significance and readability. Contributors are solicited to submit proposals that illustrate research results, projects, surveying works and industrial experiences that describe significant advances in the Communication and Media Theory as well as Information Technology within the following scope.



SCOPE

The program committee invites proposals for contribution from a general field of Media and Communication, with a focus on the following fields:

• Theories and dynamics of communication networks

• Social and economic models for communication networks

• Small and Medium Sized Enterprises and the Social Web

• Marketing and PR in Social Media

• Social Commerce, Measuring Social Media efforts, Social Media Monitoring



CONFERENCE GOALS

In recent years, a trend can be observed in the way international companies make specific use of the new media. More and more companies cut their traditional marketing and communication budgets in favor of a digital word of mouth. The research conference intends to clarify, whether this trend leads to a paradigm shift in the use of the Social Web and how internal and external corporate communication will develop in the future.

Through research studies and accordingly prepared case studies, the topic of Communication and the New Media is presented and discussed. Particulary backlit with regard to corporate communications and social media, impact on business organization, legal aspects etc.



BENEFITS OF CONTRIBUTING

The conference is aimed at scholars, practitioners as well as young researchers (e.g. Ph.D. candidates) from various scientific disciplines.

Make your research available to a broad and dedicated public and benefit from the opportunity to discuss your oppinion and results with peers.



CONFERENCE LANGUAGE

The official language of the conference will be English. Therefore, authors are asked to hand in their proposals in English language.



PRESENTATIONS

Through research studies and accordingly prepared case studies, the topic of Communication and the New Media is presented and discussed. Particulary backlit with regard to corporate communications and social media, impact on business organization, legal aspects etc.

Presentations will be approximately 20 minutes, followed by a discussion session.



PAPER PROPOSALS

Paper proposals for presentation should not exceed 350 words and include a short description, the methodological approach and the outcome. As the proposals will be peer reviewed please add a separate cover page with all relevant personal information. Your proposal itself should not contain any of such information. Also references and literature that you mention and that could refer to you as an author should be deleted in order to secure an independent and anonymous selection process. Submission deadline is May 18, 2012



APPLICATION AND DATES

Submission deadline for proposals is May 18, 2012 online via the upload form at www.bits-iserlohn.de/conference.

Authors of successful proposals will be notified latest by June 29, 2012.

To make your contribution to the BiTS program and to be included in the conference proceedings, the contributor must be registered not later than August 16, 2012.



REVIEW METHOD

Proposals will be peer-reviewed by experts and scholars within the field. According to the review process, proposals must have a separate cover page.

You get notified about the acceptance of the contribution to June 29, 2012.



LOCATION

The conference will be held on Wednesday, September 12, 2012. The conference venue is located on the campus of BiTS, University of Applied Sciences in Iserlohn (Germany).

The registration counter will open at 8 a.m., the first presentation slot will start at 9 a.m. The last slot will end at 5 p.m. The night before the conference there will be an informal get-together close to the campus venues at own expenses."
"1624355124-1209","http://www.wikicfp.com/cfp/call?conference=marketing&page=3","TBIAL-UICIM 2017","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=58404&copyownerid=92958","Call For Paper

TBIAL Undergraduate International Conference on Interdisciplinary Management 2017 (TBIAL – UICIM 2017)

24 March 2017

at the British Institute of Applied Learning, Lampang, Thailand

Website: https://www.facebook.com/TBIAL-UICIM-2017-264268237307737/

Registration and online submission: pristtokumes@gmail.com

TOPIC OF INTEREST

• Business Management: Strategic Management, Human Resource Management, Entrepreneurship, Supply Chain Management, Management of Small Business, Hospitality and Tourism Management, 

• Marketing: Consumer Behaviour, Social Marketing, Brand Management, Marketing Communications, Digital Marketing and Social Media

• Social Science: Music Education, Linguistics & Literature and all other social science areas

LANGUAGES

English and Thai

PUBLICATION OPPORTUNITIES

All accepted working papers will be published in proceedings of conference.

Registration Fee

+Thai Student / นักศึกษาไทย 500 Bath / บาท

+International Student 100 USD.

+Thai Resident / เข้าร่วมแต่ไม่นำเสนอ 200 Bath / บาท

+International Resident 50 USD.

DEADLINES

+ Full Paper Submission Deadline / ส่งบทความฉบับเต็ม Before January 15, 2017 ภายใน วันที่ 15 มกราคม 2560

+ Notification of acceptance / ตอบรับบทความ February 10, 2017 ภายในวันที่ 10 กุมภาพันธ์ 2560

+ Deadline for Registration Fee วันสุดท้ายของการลงทะเบียน February 28, 2017 ภายในวันที่ 10 กุมภาพันธ์ 2560

+ Conference Dates วันประชุมวิชาการ March 24, 2017 วันที่ 24 มีนาคม 2560

For further information:

Secretariat TBIAL UICIM 2017

Email: pristtokumes@gmail.com

+66 90 052 8784

Contact Us:

The British Institute of Applied Learning

375/45 Chatchai Rd,T. Sobtui, A. Maung, Lampang, Thailand 52100"
"1624355109-1203","http://www.wikicfp.com/cfp/call?conference=marketing&page=3","SFM 2016","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=54556&copyownerid=78385","24TH SFM Call for Papers

Conference on the Theories and Practices of Securities and Financial Markets

Big Data and Behavioral Finance



Keynote Speaker: Jin-Chuan Duan, National University of Singapore

Venue: National Sun Yat-sen University, Kaohsiung, Taiwan

Date: Dec. 9-10, 2016





Submission Deadline: August 16, 2016

Notification of Acceptance: September 9, 2016

Three Best Paper Awards: Maximum US$ 2,000

*Four Journal of Financial Studies Award: US$ 500

** PBFJ Dual Submission



Paper submission

Please submit the following electronic files separately in PDF format to conference website, and all papers should be in English and maximum length of complete paper is 40 pages: 

1.abstract (including title page, abstract and keywords)

2.complete paper, including title page, abstract and keywords 

3.complete paper without name(s) of author(s) 



Journal publication

Participating authors will have the option of simultaneously submitting their paper to Pacific-Basin Finance Journal (PBFJ).

Accepted papers may be published by the Journal of Financial Studies (Econlit, TSSCI) or Sun Yat-Sen Management Review (TSSCI). 

*JFS Award papers are obligated to be published by the Journal of Financial Studies. 



Registration fee

Early bird fee US$200 (Payment prior to October 21)

Full fee US$300 (Payment received after October 21)

(Fee includes 1 banquet, 2 luncheons and coffee breaks)



Contact 

Prof. Tai Ma (Program Chair) 

Department of Finance, National Sun Yat-sen University 

Email: matai@finance.nsysu.edu.tw

Mr. Roy Huang (Conference Secretariat) 

Email: sfm@finance.nsysu.edu.tw 

Tel: 886-7-5252000 ext. 4830 

Fax: 886-7-5251523

 



For on-line submission and other information please check our website: http://www.sfm.url.tw/"
"1624355120-1207","http://www.wikicfp.com/cfp/call?conference=marketing&page=3","ETAEc 2016","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=56598&copyownerid=77365","2nd International Conference on Emerging Trends and Approaches, University of Pitesti, Romania, 12th-13th November 2016



The 2nd ETAEc Conference is organized by:

The Faculty of Economic Sciences, University of Pitesti, Romania in collaboration with:

The European Business School, Paris, France, 

The Eastern Macedonia and Thrace Institute, Kavala, Greece 

The Jan Wyżykowski University, Polkowice, Poland.



Topics:

Economy

Finance

Accounting

Statistics and Financial Analysis

Management

Business Administration

Marketing

Commerce and Tourism

Communication

Management and Marketing in Education

Business Informatics



website: www.etaec.eu

e-mail:  etaec2016@yahoo.com



Contact persons:



Dr. Zdzislaw POLKOWSKI, Jan Wyzykowski University, Poland

Email address: z.polkowski@ujw.pl

Mobile number : +48512084372

Skype address: zdzislaw_polkowski



Cristina MICU, PhD Associate Professor, Faculty of Economic Sciences, University of Pitesti, Romania, Email address: micucristyna@yahoo.com



Mihaela DUMITRU, PhD Associate Professor, Faculty of Economic Sciences, University of Pitesti, Romania, Email address: contabweb@yahoo.com"
"1624355043-1178","http://www.wikicfp.com/cfp/call?conference=marketing&page=4","CTOO 2013","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=30746&copyownerid=50013","The 21st century has ushered an era of constant changes. These changes are bringing in new challenges for the organizations, setting in new trends and also opening new opportunities. The topic for this national conference will focus on these changes and will help us get better insights.

 

The challenges include financial management in a fast changing environment with constantly fluctuating exchange rates, pressure from the analysts about the utilization of financial resources, expectations on ROI, wealth creation and maintaining the profitability. The marketing department faces challenges of constantly changing consumer preferences, highly competitive environment with aggressive competitors,product life cycle getting shortened, technology dictating the trends of new products, multiple touch points for customers and the ever present substitute products challenging the dominance of traditional products. The Human Resources faces the challenge of an increasingly aging yet active population, decline of the nuclear family and the rise of alternative households, four generations working side-by-side,with a fifth on the way, a workplace that is growing more diverse and more blended and the need for a higher purpose in the workplace.

 

Along with the challenges comes opportunities for organizations. The growing aspirations of customers,the fast changing technologies, environmental consciousness, more business friendly governments,globalization and internet provide a wide range of opportunities for organizations"
"1624355153-1220","http://www.wikicfp.com/cfp/call?conference=marketing&page=2","NEW TRENDS 2017","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=66701&copyownerid=102031","12th International Scientific Conference

NOVÉ TRENDY 2017 – NEW TRENDS 2017

held on 9th November 2017

 

The conference focuses on exchange of new findings in research and practice in economics, management, marketing, public sector, accountancy, finance, taxes, law and didactics of economic courses.



Conference Main Topics

•Digitalization of public administration

•21st century economics

•Trends in management

•Consumer behaviour and marketing

•Entrepreneurs and public administration

•Other current economic, social and legal issues



Registration and paper submission

•registration by 15th October 2017 at: http://trendy.svse.cz/registration

•paper submission 20th October 2017 by email: trendy@svse.cz



Note: The conference proceedings with accepted papers will be offered for publishing in Conference Proceedings Citation Index (CPCI) available on Web of Science.



Instructions and Template

All the papers are requested to conform to the paper template and to adhere to a format of a scientific article (introduction, objectives, methodology, results, discussion, conclusion, references). The papers are accepted in Czech, Slovak or English. The title, abstract and key words must also be written in English. Papers will be published in the conference proceedings on the base of a peer review process. Papers submitted after the deadline will not be included into the conference proceedings. You can find the paper template at: http://trendy.svse.cz/template



Conference Fee

•Payment by 27th October 2017 on account number 86-4560930247/0100

•Please use a variable symbol for identification of your payment (unique ID number received by email after registration). State also your name and institution in the message for recipient.

•Conference Fee 70 EUR or 1 850 CZK (The fee is non-refundable.)

•International Payment: IBAN: CZ80 0100 0000 8645 6093 0247, SWIFT: KOMBCZPPXXX



Venue and Contact

Private College of Economic Studies (Soukromá vysoká škola ekonomická)

Loucká 21, 669 02, Znojmo, Czech Republic

e-mail: trendy@svse.cz

website: http://trendy.svse.cz/about"
"1624355058-1184","http://www.wikicfp.com/cfp/call?conference=marketing&page=4","WSMC 2015","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=40195&copyownerid=10219","The World Social Marketing Conference organising committee invites submissions to be considered for oral and poster presentation.

The conference will feature both Academic and Practitioner work in Social Marketing. Please click the relevant button below for submission guidelines.

Academic - http://wsmconference.com/sydney-2015/academic-submission-guidelines/

Practitioner - http://wsmconference.com/sydney-2015/practitioner-submission-guidelines/"
"1624355174-1228","http://www.wikicfp.com/cfp/call?conference=marketing&page=2","BDMIOM 2018","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=78056&copyownerid=121197","Nowadays in big data era, in order to acquire, keep and satisfy customers in scale, sales and marketing is evolving from relationship based targeting only to adding more advanced marketing intelligence. Search engine optimization (SEO) and marketing, email marketing, and mobile is where big data is having the largest impact on their marketing programs today. Digital traces of online activities provide enterprises a huge amount of profile data. Customer relationship management (CRM) tools are also applying more features based on artificial intelligence. Therefore, businesses are able to discover, understand, engage and convert their consumers in a completely different way. Meanwhile, data protection and privacy issues are always the top priority in customer obsession, especially after General Data Protection Regulation (GDPR) was implemented in 2018. Furthermore, when consume the data, ethic problems should be also considered in the new era of marketing.



The scopes of this workshop include the practical problems in marketing, as well as marketing applications in artificial intelligence, customer and relationship operation management issues. Moreover, enterprise level customer data management, protection and ethics issues in marketing and customer analytics are also important areas in our workshop."
"1624355055-1183","http://www.wikicfp.com/cfp/call?conference=marketing&page=4","Call for Chapters 2014","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=37997&copyownerid=27562","[Empty]"
"1624355186-1233","http://www.wikicfp.com/cfp/call?conference=marketing&page=2","MAG Scholar 2019","http://www.wikicfp.com/cfp/servlet/event.showcfp?eventid=84614&copyownerid=84840","2019 MAG Scholar Conference on Business, Marketing, and Tourism with the theme Advancing Marketing and Tourism in the Digital Economy will be held in Macau SAR, China, on 24-26 June 2019. We welcome submission of abstracts and full manuscripts only in English and all submissions must be done online via the Easy Chair .Conceptual, empirical and methodological manuscripts are all welcome, on topics including business, marketing, and tourism. Other social science manuscripts (such as economics and management) related to consumer/organizational behavior and digital technology will also be considered. Conference tracks are as follow:



Marketing Sciences

Theoretical Development of Marketing

Systematic Review and Meta-Analysis

Methodological Advancement in Marketing Research

Marketing Trends and Practices

- Social Marketing, Services Marketing

- Marketing Strategies

- Sustainable/Environmental/Green Marketing



Business Strategy and Communication

- Communication: B2B, B2C

- Advertising, Sales Promotion, PR, Direct Marketing

- Supply Chain and Logistics Management

- Consumer Behaviour and Prediction



Tourism Management

- Touring Behaviour and Experience

- Destination Tourism and Image

- Festival, Food, Sport, Cultural, Medical, Recreational Tourism

- Tourism Economics and Sustainability

- Cross-border Tourism Development



Dynamics of Digital Technology in Marketing and Tourism

- The Impact of Technology on Global Business

- The Use of Big Data and Digital Technology in Business

- Current Issues in Marketing and Tourism"
